id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
208,20240819,3,37,5,On Budget,101193,108342,2024-08-19 08:00:00,user_84,2024-08-19,19,Monday,8,2024,Site 3,North,83,99,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 5,OPEX,Infrastructure,25890
944,20240819,11,37,5,Under,73264,100907,2024-08-19 08:00:00,user_27,2024-08-19,19,Monday,8,2024,Site 11,South,-35,-8,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 5,OPEX,Infrastructure,25890
824,20240820,15,37,5,Over,188133,126755,2024-08-20 08:00:00,user_59,2024-08-20,20,Tuesday,8,2024,Site 15,North,6,-140,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 5,OPEX,Infrastructure,25890
363,20240821,16,19,5,Over,87465,122227,2024-08-21 08:00:00,user_7,2024-08-21,21,Wednesday,8,2024,Site 16,East,70,136,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 5,OPEX,Infrastructure,25890
397,20240821,12,21,5,Under,153997,114326,2024-08-21 08:00:00,user_70,2024-08-21,21,Wednesday,8,2024,Site 12,North,-67,14,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 5,OPEX,Infrastructure,25890
170,20240822,19,43,5,Under,86325,175980,2024-08-22 08:00:00,user_51,2024-08-22,22,Thursday,8,2024,Site 19,South,-16,-140,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 5,OPEX,Infrastructure,25890
977,20240822,8,20,5,Over,39135,24605,2024-08-22 08:00:00,user_89,2024-08-22,22,Thursday,8,2024,Site 8,West,-34,49,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 5,OPEX,Infrastructure,25890
109,20240823,6,13,5,On Budget,100907,143159,2024-08-23 08:00:00,user_35,2024-08-23,23,Friday,8,2024,Site 6,South,-31,78,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 5,OPEX,Infrastructure,25890
473,20240824,7,13,5,Over,115985,24543,2024-08-24 08:00:00,user_56,2024-08-24,24,Saturday,8,2024,Site 7,North,53,-79,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 5,OPEX,Infrastructure,25890
497,20240824,10,13,5,On Budget,67993,18883,2024-08-24 08:00:00,user_52,2024-08-24,24,Saturday,8,2024,Site 10,West,-3,-38,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 5,OPEX,Infrastructure,25890
665,20240825,13,13,5,On Budget,44203,127990,2024-08-25 08:00:00,user_23,2024-08-25,25,Sunday,8,2024,Site 13,North,1,-4,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 5,OPEX,Infrastructure,25890
235,20240826,4,28,5,Under,195711,99886,2024-08-26 08:00:00,user_47,2024-08-26,26,Monday,8,2024,Site 4,North,61,36,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 5,OPEX,Infrastructure,25890
1062,20240826,17,28,5,Under,35629,86121,2024-08-26 08:00:00,user_17,2024-08-26,26,Monday,8,2024,Site 17,East,57,-82,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 5,OPEX,Infrastructure,25890
1053,20240827,16,25,5,Under,59160,161308,2024-08-27 08:00:00,user_37,2024-08-27,27,Tuesday,8,2024,Site 16,East,70,136,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 5,OPEX,Infrastructure,25890
936,20240828,4,45,5,Under,44452,57544,2024-08-28 08:00:00,user_81,2024-08-28,28,Wednesday,8,2024,Site 4,North,61,36,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 5,OPEX,Infrastructure,25890
520,20240828,16,45,5,Over,187240,183762,2024-08-28 08:00:00,user_2,2024-08-28,28,Wednesday,8,2024,Site 16,East,70,136,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 5,OPEX,Infrastructure,25890
901,20240829,16,45,5,Over,42509,171726,2024-08-29 08:00:00,user_67,2024-08-29,29,Thursday,8,2024,Site 16,East,70,136,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 5,OPEX,Infrastructure,25890
967,20240829,15,45,5,Under,47810,17864,2024-08-29 08:00:00,user_47,2024-08-29,29,Thursday,8,2024,Site 15,North,6,-140,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 5,OPEX,Infrastructure,25890
31,20240830,13,45,5,On Budget,61086,20837,2024-08-30 08:00:00,user_53,2024-08-30,30,Friday,8,2024,Site 13,North,1,-4,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 5,OPEX,Infrastructure,25890
420,20240831,16,4,5,On Budget,78354,28386,2024-08-31 08:00:00,user_30,2024-08-31,31,Saturday,8,2024,Site 16,East,70,136,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 5,OPEX,Infrastructure,25890
401,20240831,18,40,5,Under,26914,85240,2024-08-31 08:00:00,user_66,2024-08-31,31,Saturday,8,2024,Site 18,North,-79,158,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 5,OPEX,Infrastructure,25890
741,20240901,5,49,5,Under,151616,55932,2024-09-01 08:00:00,user_51,2024-09-01,1,Sunday,9,2024,Site 5,North,-83,-133,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 5,OPEX,Infrastructure,25890
217,20240902,19,5,5,Under,173385,23441,2024-09-02 08:00:00,user_60,2024-09-02,2,Monday,9,2024,Site 19,South,-16,-140,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 5,OPEX,Infrastructure,25890
218,20240902,17,23,5,On Budget,172718,158084,2024-09-02 08:00:00,user_99,2024-09-02,2,Monday,9,2024,Site 17,East,57,-82,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 5,OPEX,Infrastructure,25890
482,20240903,4,15,5,Under,199962,120158,2024-09-03 08:00:00,user_35,2024-09-03,3,Tuesday,9,2024,Site 4,North,61,36,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 5,OPEX,Infrastructure,25890
759,20240904,9,15,5,Under,107982,176210,2024-09-04 08:00:00,user_12,2024-09-04,4,Wednesday,9,2024,Site 9,East,-89,-99,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 5,OPEX,Infrastructure,25890
180,20240904,7,39,5,Under,18678,172081,2024-09-04 08:00:00,user_48,2024-09-04,4,Wednesday,9,2024,Site 7,North,53,-79,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 5,OPEX,Infrastructure,25890
207,20240905,2,39,5,On Budget,122944,101246,2024-09-05 08:00:00,user_57,2024-09-05,5,Thursday,9,2024,Site 2,South,-33,-109,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 5,OPEX,Infrastructure,25890
896,20240905,19,35,5,Under,60897,204337,2024-09-05 08:00:00,user_76,2024-09-05,5,Thursday,9,2024,Site 19,South,-16,-140,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 5,OPEX,Infrastructure,25890
276,20240906,19,35,5,Over,91014,140404,2024-09-06 08:00:00,user_15,2024-09-06,6,Friday,9,2024,Site 19,South,-16,-140,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 5,OPEX,Infrastructure,25890
762,20240907,7,42,5,On Budget,146912,183319,2024-09-07 08:00:00,user_18,2024-09-07,7,Saturday,9,2024,Site 7,North,53,-79,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 5,OPEX,Infrastructure,25890
860,20240907,11,6,5,On Budget,45409,134009,2024-09-07 08:00:00,user_99,2024-09-07,7,Saturday,9,2024,Site 11,South,-35,-8,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 5,OPEX,Infrastructure,25890
845,20240908,5,6,5,On Budget,114014,123545,2024-09-08 08:00:00,user_55,2024-09-08,8,Sunday,9,2024,Site 5,North,-83,-133,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 5,OPEX,Infrastructure,25890
694,20240909,8,6,5,Over,134388,60934,2024-09-09 08:00:00,user_54,2024-09-09,9,Monday,9,2024,Site 8,West,-34,49,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 5,OPEX,Infrastructure,25890
922,20240909,14,14,5,Under,82539,66668,2024-09-09 08:00:00,user_12,2024-09-09,9,Monday,9,2024,Site 14,East,-79,55,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 5,OPEX,Infrastructure,25890
138,20240910,17,14,5,On Budget,131403,62784,2024-09-10 08:00:00,user_45,2024-09-10,10,Tuesday,9,2024,Site 17,East,57,-82,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 5,OPEX,Infrastructure,25890
485,20240910,17,26,5,On Budget,154074,11588,2024-09-10 08:00:00,user_25,2024-09-10,10,Tuesday,9,2024,Site 17,East,57,-82,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 5,OPEX,Infrastructure,25890
954,20240911,12,26,5,On Budget,117103,100896,2024-09-11 08:00:00,user_48,2024-09-11,11,Wednesday,9,2024,Site 12,North,-67,14,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 5,OPEX,Infrastructure,25890
498,20240912,11,44,5,On Budget,11672,175809,2024-09-12 08:00:00,user_38,2024-09-12,12,Thursday,9,2024,Site 11,South,-35,-8,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 5,OPEX,Infrastructure,25890
364,20240912,1,32,5,Over,105648,151215,2024-09-12 08:00:00,user_84,2024-09-12,12,Thursday,9,2024,Site 1,North,-84,-40,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 5,OPEX,Infrastructure,25890
376,20240913,13,32,5,On Budget,170780,74442,2024-09-13 08:00:00,user_54,2024-09-13,13,Friday,9,2024,Site 13,North,1,-4,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 5,OPEX,Infrastructure,25890
313,20240914,4,34,5,Over,55313,166471,2024-09-14 08:00:00,user_33,2024-09-14,14,Saturday,9,2024,Site 4,North,61,36,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 5,OPEX,Infrastructure,25890
987,20240914,4,34,5,Under,99699,188740,2024-09-14 08:00:00,user_72,2024-09-14,14,Saturday,9,2024,Site 4,North,61,36,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 5,OPEX,Infrastructure,25890
532,20240915,6,8,5,On Budget,195424,19373,2024-09-15 08:00:00,user_14,2024-09-15,15,Sunday,9,2024,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 5,OPEX,Infrastructure,25890
230,20240916,15,16,5,Over,18265,80077,2024-09-16 08:00:00,user_79,2024-09-16,16,Monday,9,2024,Site 15,North,6,-140,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 5,OPEX,Infrastructure,25890
1023,20240916,5,16,5,On Budget,184649,204679,2024-09-16 08:00:00,user_56,2024-09-16,16,Monday,9,2024,Site 5,North,-83,-133,Project 16,Manager 7,On Hold,2024-01-03,2026-02-09,Account 5,OPEX,Infrastructure,25890
307,20240917,12,11,5,On Budget,148273,132009,2024-09-17 08:00:00,user_70,2024-09-17,17,Tuesday,9,2024,Site 12,North,-67,14,Project 11,Manager 9,Completed,2024-03-21,2026-02-09,Account 5,OPEX,Infrastructure,25890
971,20240917,12,10,1,Over,140835,77771,2024-09-17 08:00:00,user_100,2024-09-17,17,Tuesday,9,2024,Site 12,North,-67,14,Project 10,Manager 5,Active,2023-12-02,2024-11-16,Account 1,CAPEX,Software,8685
312,20240918,18,19,1,On Budget,187939,180693,2024-09-18 08:00:00,user_23,2024-09-18,18,Wednesday,9,2024,Site 18,North,-79,158,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 1,CAPEX,Software,8685
702,20240919,14,21,1,Over,77377,157274,2024-09-19 08:00:00,user_51,2024-09-19,19,Thursday,9,2024,Site 14,East,-79,55,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 1,CAPEX,Software,8685
950,20240919,4,20,1,Under,166879,61767,2024-09-19 08:00:00,user_46,2024-09-19,19,Thursday,9,2024,Site 4,North,61,36,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 1,CAPEX,Software,8685
685,20240920,5,20,1,Over,142184,202782,2024-09-20 08:00:00,user_45,2024-09-20,20,Friday,9,2024,Site 5,North,-83,-133,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 1,CAPEX,Software,8685
12,20240921,18,22,1,Over,73475,50810,2024-09-21 08:00:00,user_34,2024-09-21,21,Saturday,9,2024,Site 18,North,-79,158,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 1,CAPEX,Software,8685
629,20240921,9,13,1,On Budget,199942,5864,2024-09-21 08:00:00,user_67,2024-09-21,21,Saturday,9,2024,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 1,CAPEX,Software,8685
952,20240922,9,13,1,Over,146141,120774,2024-09-22 08:00:00,user_86,2024-09-22,22,Sunday,9,2024,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 1,CAPEX,Software,8685
799,20240923,10,13,1,Over,11287,125866,2024-09-23 08:00:00,user_16,2024-09-23,23,Monday,9,2024,Site 10,West,-3,-38,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 1,CAPEX,Software,8685
446,20240923,17,31,1,Under,165991,56812,2024-09-23 08:00:00,user_44,2024-09-23,23,Monday,9,2024,Site 17,East,57,-82,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 1,CAPEX,Software,8685
1043,20240924,15,45,1,Over,173132,172189,2024-09-24 08:00:00,user_81,2024-09-24,24,Tuesday,9,2024,Site 15,North,6,-140,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 1,CAPEX,Software,8685
539,20240924,20,4,1,On Budget,46137,136531,2024-09-24 08:00:00,user_64,2024-09-24,24,Tuesday,9,2024,Site 20,South,-65,14,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 1,CAPEX,Software,8685
1007,20240925,11,4,1,On Budget,16827,37606,2024-09-25 08:00:00,user_45,2024-09-25,25,Wednesday,9,2024,Site 11,South,-35,-8,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 1,CAPEX,Software,8685
803,20240926,19,40,1,Over,55860,90642,2024-09-26 08:00:00,user_87,2024-09-26,26,Thursday,9,2024,Site 19,South,-16,-140,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 1,CAPEX,Software,8685
534,20240926,12,40,1,On Budget,195651,38250,2024-09-26 08:00:00,user_63,2024-09-26,26,Thursday,9,2024,Site 12,North,-67,14,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 1,CAPEX,Software,8685
983,20240927,19,49,1,On Budget,61884,191645,2024-09-27 08:00:00,user_37,2024-09-27,27,Friday,9,2024,Site 19,South,-16,-140,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 1,CAPEX,Software,8685
8,20240928,6,27,1,Over,198085,91080,2024-09-28 08:00:00,user_86,2024-09-28,28,Saturday,9,2024,Site 6,South,-31,78,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 1,CAPEX,Software,8685
978,20240928,4,5,1,Under,118048,15145,2024-09-28 08:00:00,user_14,2024-09-28,28,Saturday,9,2024,Site 4,North,61,36,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 1,CAPEX,Software,8685
1124,20240929,11,23,1,Under,143357,164012,2024-09-29 08:00:00,user_90,2024-09-29,29,Sunday,9,2024,Site 11,South,-35,-8,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 1,CAPEX,Software,8685
456,20240930,4,47,1,Over,106171,118876,2024-09-30 08:00:00,user_22,2024-09-30,30,Monday,9,2024,Site 4,North,61,36,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 1,CAPEX,Software,8685
279,20240930,10,47,1,Under,71704,4790,2024-09-30 08:00:00,user_75,2024-09-30,30,Monday,9,2024,Site 10,West,-3,-38,Project 47,Manager 5,Completed,2023-12-25,2025-12-17,Account 1,CAPEX,Software,8685
788,20241001,20,39,1,Over,148482,76905,2024-10-01 08:00:00,user_81,2024-10-01,1,Tuesday,10,2024,Site 20,South,-65,14,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 1,CAPEX,Software,8685
613,20241001,16,39,1,On Budget,41429,119316,2024-10-01 08:00:00,user_30,2024-10-01,1,Tuesday,10,2024,Site 16,East,70,136,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 1,CAPEX,Software,8685
580,20241002,18,35,1,On Budget,22163,59255,2024-10-02 08:00:00,user_81,2024-10-02,2,Wednesday,10,2024,Site 18,North,-79,158,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 1,CAPEX,Software,8685
686,20241003,16,35,1,On Budget,133956,202042,2024-10-03 08:00:00,user_39,2024-10-03,3,Thursday,10,2024,Site 16,East,70,136,Project 35,Manager 10,Active,2024-01-23,2026-02-21,Account 1,CAPEX,Software,8685
642,20241003,8,42,1,Over,27765,76335,2024-10-03 08:00:00,user_46,2024-10-03,3,Thursday,10,2024,Site 8,West,-34,49,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 1,CAPEX,Software,8685
1012,20241004,14,18,1,On Budget,128129,158137,2024-10-04 08:00:00,user_41,2024-10-04,4,Friday,10,2024,Site 14,East,-79,55,Project 18,Manager 9,Completed,2023-12-15,2026-02-21,Account 1,CAPEX,Software,8685
328,20241005,4,6,1,Under,121584,98350,2024-10-05 08:00:00,user_14,2024-10-05,5,Saturday,10,2024,Site 4,North,61,36,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 1,CAPEX,Software,8685
186,20241005,1,6,1,Under,61532,43195,2024-10-05 08:00:00,user_94,2024-10-05,5,Saturday,10,2024,Site 1,North,-84,-40,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 1,CAPEX,Software,8685
455,20241006,11,29,1,Under,59967,69415,2024-10-06 08:00:00,user_45,2024-10-06,6,Sunday,10,2024,Site 11,South,-35,-8,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 1,CAPEX,Software,8685
869,20241007,1,44,1,Over,8135,111806,2024-10-07 08:00:00,user_68,2024-10-07,7,Monday,10,2024,Site 1,North,-84,-40,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 1,CAPEX,Software,8685
481,20241007,9,24,1,Under,84444,85513,2024-10-07 08:00:00,user_63,2024-10-07,7,Monday,10,2024,Site 9,East,-89,-99,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 1,CAPEX,Software,8685
465,20241008,7,7,1,Over,49782,171297,2024-10-08 08:00:00,user_11,2024-10-08,8,Tuesday,10,2024,Site 7,North,53,-79,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 1,CAPEX,Software,8685
619,20241008,19,41,1,On Budget,195834,177472,2024-10-08 08:00:00,user_11,2024-10-08,8,Tuesday,10,2024,Site 19,South,-16,-140,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 1,CAPEX,Software,8685
818,20241009,9,8,1,On Budget,151702,138757,2024-10-09 08:00:00,user_27,2024-10-09,9,Wednesday,10,2024,Site 9,East,-89,-99,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 1,CAPEX,Software,8685
405,20241010,6,8,1,On Budget,40969,187893,2024-10-10 08:00:00,user_21,2024-10-10,10,Thursday,10,2024,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 1,CAPEX,Software,8685
814,20241010,17,8,1,Under,16542,184106,2024-10-10 08:00:00,user_12,2024-10-10,10,Thursday,10,2024,Site 17,East,57,-82,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 1,CAPEX,Software,8685
209,20241011,8,8,1,On Budget,53771,134821,2024-10-11 08:00:00,user_50,2024-10-11,11,Friday,10,2024,Site 8,West,-34,49,Project 8,Manager 4,On Hold,2023-12-19,2026-01-17,Account 1,CAPEX,Software,8685
283,20241012,18,9,21,Under,36098,50785,2024-10-12 08:00:00,user_51,2024-10-12,12,Saturday,10,2024,Site 18,North,-79,158,Project 9,Manager 8,Completed,2023-12-03,2025-06-29,Account 21,CAPEX,Infrastructure,61068
422,20241012,17,9,21,Under,24616,159161,2024-10-12 08:00:00,user_8,2024-10-12,12,Saturday,10,2024,Site 17,East,57,-82,Project 9,Manager 8,Completed,2023-12-03,2025-06-29,Account 21,CAPEX,Infrastructure,61068
722,20241013,8,37,21,Over,151387,200396,2024-10-13 08:00:00,user_54,2024-10-13,13,Sunday,10,2024,Site 8,West,-34,49,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 21,CAPEX,Infrastructure,61068
785,20241014,15,19,21,Over,35816,38490,2024-10-14 08:00:00,user_1,2024-10-14,14,Monday,10,2024,Site 15,North,6,-140,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 21,CAPEX,Infrastructure,61068
690,20241014,9,19,21,On Budget,144445,74470,2024-10-14 08:00:00,user_25,2024-10-14,14,Monday,10,2024,Site 9,East,-89,-99,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 21,CAPEX,Infrastructure,61068
508,20241015,6,21,21,Over,6235,122503,2024-10-15 08:00:00,user_27,2024-10-15,15,Tuesday,10,2024,Site 6,South,-31,78,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 21,CAPEX,Infrastructure,61068
925,20241015,15,46,21,Over,169444,22533,2024-10-15 08:00:00,user_89,2024-10-15,15,Tuesday,10,2024,Site 15,North,6,-140,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 21,CAPEX,Infrastructure,61068
804,20241016,16,3,21,Over,131221,44733,2024-10-16 08:00:00,user_59,2024-10-16,16,Wednesday,10,2024,Site 16,East,70,136,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 21,CAPEX,Infrastructure,61068
1065,20241017,18,43,21,Under,18951,53524,2024-10-17 08:00:00,user_7,2024-10-17,17,Thursday,10,2024,Site 18,North,-79,158,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 21,CAPEX,Infrastructure,61068
296,20241017,7,22,21,Over,122908,101275,2024-10-17 08:00:00,user_69,2024-10-17,17,Thursday,10,2024,Site 7,North,53,-79,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 21,CAPEX,Infrastructure,61068
221,20241018,9,13,21,On Budget,76945,36812,2024-10-18 08:00:00,user_39,2024-10-18,18,Friday,10,2024,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 21,CAPEX,Infrastructure,61068
385,20241019,8,28,21,Over,189470,28951,2024-10-19 08:00:00,user_28,2024-10-19,19,Saturday,10,2024,Site 8,West,-34,49,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 21,CAPEX,Infrastructure,61068
1073,20241019,16,30,21,Under,160767,176492,2024-10-19 08:00:00,user_43,2024-10-19,19,Saturday,10,2024,Site 16,East,70,136,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 21,CAPEX,Infrastructure,61068
855,20241020,9,4,21,Under,156556,48323,2024-10-20 08:00:00,user_7,2024-10-20,20,Sunday,10,2024,Site 9,East,-89,-99,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 21,CAPEX,Infrastructure,61068
862,20241021,12,4,21,Under,35407,17768,2024-10-21 08:00:00,user_60,2024-10-21,21,Monday,10,2024,Site 12,North,-67,14,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 21,CAPEX,Infrastructure,61068
1028,20241021,18,12,21,Over,194392,131360,2024-10-21 08:00:00,user_8,2024-10-21,21,Monday,10,2024,Site 18,North,-79,158,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 21,CAPEX,Infrastructure,61068
929,20241022,12,12,21,On Budget,189778,21565,2024-10-22 08:00:00,user_91,2024-10-22,22,Tuesday,10,2024,Site 12,North,-67,14,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 21,CAPEX,Infrastructure,61068
544,20241022,20,40,21,Under,138257,151412,2024-10-22 08:00:00,user_84,2024-10-22,22,Tuesday,10,2024,Site 20,South,-65,14,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 21,CAPEX,Infrastructure,61068
225,20241023,14,40,21,Over,135557,168407,2024-10-23 08:00:00,user_38,2024-10-23,23,Wednesday,10,2024,Site 14,East,-79,55,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 21,CAPEX,Infrastructure,61068
